GLAccountKey, FileImportLogKey, ImportDateTime, GLACCOUNT, COMPANYCODE, CHARTOFACCOUNTS, GLACCOUNTGROUP, CORPORATEGROUPACCOUNT, ACCOUNTISBLOCKEDFORPOSTING, ACCOUNTISBLOCKEDFORPLANNING, ACCOUNTISBLOCKEDFORCREATION, ISBALANCESHEETACCOUNT, ACCOUNTISMARKEDFORDELETION, PARTNERCOMPANY, FUNCTIONALAREA, CREATIONDATE, SAMPLEGLACCOUNT, ISPROFITLOSSACCOUNT, CREATEDBYUSER, PROFITLOSSACCOUNTTYPE, RECONCILIATIONACCOUNTTYPE, LINEITEMDISPLAYISENABLED, ISOPENITEMMANAGED, ALTERNATIVEGLACCOUNT, ACCTGDOCITMDISPLAYSEQUENCERULE, GLACCOUNTEXTERNAL, COUNTRYCHARTOFACCOUNTS, AUTHORIZATIONGROUP, TAXCATEGORY, ISAUTOMATICALLYPOSTED
354805533,38577,2026-03-26 20:35:33.143,0001810140,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810140   ",NULL,NULL,"* ",NULL
354805534,38577,2026-03-26 20:35:33.143,0001991195,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991195   ",NULL,NULL,"* ",NULL
354805535,38577,2026-03-26 20:35:33.143,0002013041,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013041   ",NULL,NULL,"* ",NULL
354805536,38577,2026-03-26 20:35:33.143,0002112175,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112175   ",NULL,NULL,"* ",NULL
354805537,38577,2026-03-26 20:35:33.143,0001281057,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281057   ",NULL,NULL,"* ",NULL
354805538,38577,2026-03-26 20:35:33.143,0001810141,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810141   ",NULL,NULL,"* ",NULL
354805539,38577,2026-03-26 20:35:33.143,0002610234,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610234   ",NULL,NULL,"* ",NULL
354805540,38577,2026-03-26 20:35:33.143,0002610104,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610104   ",NULL,NULL,"* ",NULL
354805541,38577,2026-03-26 20:35:33.143,0001991405,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991405   ",NULL,NULL,"* ",NULL
354805542,38577,2026-03-26 20:35:33.143,0002013042,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013042   ",NULL,NULL,"* ",NULL
354805543,38577,2026-03-26 20:35:33.143,0002112176,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112176   ",NULL,NULL,"* ",NULL
354805544,38577,2026-03-26 20:35:33.143,0001991196,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991196   ",NULL,NULL,"* ",NULL
354805545,38577,2026-03-26 20:35:33.143,0001281058,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281058   ",NULL,NULL,"* ",NULL
354805546,38577,2026-03-26 20:35:33.143,0001810142,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810142   ",NULL,NULL,"* ",NULL
354805547,38577,2026-03-26 20:35:33.143,0002112177,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112177   ",NULL,NULL,"* ",NULL
354805548,38577,2026-03-26 20:35:33.143,0002610236,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610236   ",NULL,NULL,"* ",NULL
354805549,38577,2026-03-26 20:35:33.143,0002013043,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013043   ",NULL,NULL,"* ",NULL
354805550,38577,2026-03-26 20:35:33.143,0001991197,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991197   ",NULL,NULL,"* ",NULL
354805551,38577,2026-03-26 20:35:33.143,0001991406,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991406   ",NULL,NULL,"* ",NULL
354805552,38577,2026-03-26 20:35:33.143,0002610105,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610105   ",NULL,NULL,"* ",NULL
354805553,38577,2026-03-26 20:35:33.143,0001810143,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810143   ",NULL,NULL,"* ",NULL
354805554,38577,2026-03-26 20:35:33.143,0001281059,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281059   ",NULL,NULL,"* ",NULL
354805555,38577,2026-03-26 20:35:33.143,0002112178,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112178   ",NULL,NULL,"* ",NULL
354805556,38577,2026-03-26 20:35:33.143,0002610239,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610239   ",NULL,NULL,"* ",NULL
354805557,38577,2026-03-26 20:35:33.143,0001991198,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991198   ",NULL,NULL,"* ",NULL
354805558,38577,2026-03-26 20:35:33.143,0001810145,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810145   ",NULL,NULL,"* ",NULL
354805559,38577,2026-03-26 20:35:33.143,0002013044,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013044   ",NULL,NULL,"* ",NULL
354805560,38577,2026-03-26 20:35:33.143,0002610106,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610106   ",NULL,NULL,"* ",NULL
354805561,38577,2026-03-26 20:35:33.143,0001991407,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991407   ",NULL,NULL,"* ",NULL
354805562,38577,2026-03-26 20:35:33.143,0002610240,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610240   ",NULL,NULL,"* ",NULL
354805563,38577,2026-03-26 20:35:33.143,0002112179,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112179   ",NULL,NULL,"* ",NULL
354805564,38577,2026-03-26 20:35:33.143,0001810146,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810146   ",NULL,NULL,"* ",NULL
354805565,38577,2026-03-26 20:35:33.143,0001281060,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281060   ",NULL,NULL,"* ",NULL
354805566,38577,2026-03-26 20:35:33.143,0001991199,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991199   ",NULL,NULL,"* ",NULL
354805567,38577,2026-03-26 20:35:33.143,0002112180,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112180   ",NULL,NULL,"* ",NULL
354805568,38577,2026-03-26 20:35:33.143,0002013045,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013045   ",NULL,NULL,"* ",NULL
354805569,38577,2026-03-26 20:35:33.143,0002610242,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610242   ",NULL,NULL,"* ",NULL
354805570,38577,2026-03-26 20:35:33.143,0002610107,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610107   ",NULL,NULL,"* ",NULL
354805571,38577,2026-03-26 20:35:33.143,0001991408,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991408   ",NULL,NULL,"* ",NULL
354805572,38577,2026-03-26 20:35:33.143,0001810147,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810147   ",NULL,NULL,"* ",NULL
354805573,38577,2026-03-26 20:35:33.143,0001281061,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281061   ",NULL,NULL,"* ",NULL
354805574,38577,2026-03-26 20:35:33.143,0001991200,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991200   ",NULL,NULL,"* ",NULL
354805575,38577,2026-03-26 20:35:33.143,0002112181,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112181   ",NULL,NULL,"* ",NULL
354805576,38577,2026-03-26 20:35:33.143,0002013046,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013046   ",NULL,NULL,"* ",NULL
354805577,38577,2026-03-26 20:35:33.143,0001810148,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810148   ",NULL,NULL,"* ",NULL
354805578,38577,2026-03-26 20:35:33.143,0002610243,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610243   ",NULL,NULL,"* ",NULL
354805579,38577,2026-03-26 20:35:33.143,0002610108,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610108   ",NULL,NULL,"* ",NULL
354805580,38577,2026-03-26 20:35:33.143,0001991409,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991409   ",NULL,NULL,"* ",NULL
354805581,38577,2026-03-26 20:35:33.143,0002011251,CO_1024,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011251   ",NULL,NULL,"* ",NULL
354805582,38577,2026-03-26 20:35:33.143,0001281062,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281062   ",NULL,NULL,"* ",NULL
354805583,38577,2026-03-26 20:35:33.143,0002013047,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013047   ",NULL,NULL,"* ",NULL
354805584,38577,2026-03-26 20:35:33.143,0002112182,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112182   ",NULL,NULL,"* ",NULL
354805585,38577,2026-03-26 20:35:33.143,0001991201,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991201   ",NULL,NULL,"* ",NULL
354805586,38577,2026-03-26 20:35:33.143,0001810149,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810149   ",NULL,NULL,"* ",NULL
354805587,38577,2026-03-26 20:35:33.143,0001281501,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281501   ",NULL,NULL,"* ",NULL
354805588,38577,2026-03-26 20:35:33.143,0002112183,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112183   ",NULL,NULL,"* ",NULL
354805589,38577,2026-03-26 20:35:33.143,0002610109,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610109   ",NULL,NULL,"* ",NULL
354805590,38577,2026-03-26 20:35:33.143,0002013048,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013048   ",NULL,NULL,"* ",NULL
354805591,38577,2026-03-26 20:35:33.143,0001991410,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991410   ",NULL,NULL,"* ",NULL
354805592,38577,2026-03-26 20:35:33.143,0002011301,CO_1024,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011301   ",NULL,NULL,"* ",NULL
354805593,38577,2026-03-26 20:35:33.143,0001810150,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810150   ",NULL,NULL,"* ",NULL
354805594,38577,2026-03-26 20:35:33.143,0001991202,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991202   ",NULL,NULL,"* ",NULL
354805595,38577,2026-03-26 20:35:33.143,0001281503,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281503   ",NULL,NULL,"* ",NULL
354805596,38577,2026-03-26 20:35:33.143,0002112184,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112184   ",NULL,NULL,"* ",NULL
354805597,38577,2026-03-26 20:35:33.143,0002610110,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610110   ",NULL,NULL,"* ",NULL
354805598,38577,2026-03-26 20:35:33.143,0002013049,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013049   ",NULL,NULL,"* ",NULL
354805599,38577,2026-03-26 20:35:33.143,0001810151,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810151   ",NULL,NULL,"* ",NULL
354805600,38577,2026-03-26 20:35:33.143,0002011302,CO_1024,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011302   ",NULL,NULL,"* ",NULL
354805601,38577,2026-03-26 20:35:33.143,0001991411,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991411   ",NULL,NULL,"* ",NULL
354805602,38577,2026-03-26 20:35:33.143,0002112185,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112185   ",NULL,NULL,"* ",NULL
354805603,38577,2026-03-26 20:35:33.143,0001281504,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281504   ",NULL,NULL,"* ",NULL
354805604,38577,2026-03-26 20:35:33.143,0001991203,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991203   ",NULL,NULL,"* ",NULL
354805605,38577,2026-03-26 20:35:33.143,0002610111,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610111   ",NULL,NULL,"* ",NULL
354805606,38577,2026-03-26 20:35:33.143,0002013050,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013050   ",NULL,NULL,"* ",NULL
354805607,38577,2026-03-26 20:35:33.143,0002112186,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112186   ",NULL,NULL,"* ",NULL
354805608,38577,2026-03-26 20:35:33.143,0001810152,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810152   ",NULL,NULL,"* ",NULL
354805609,38577,2026-03-26 20:35:33.143,0001281505,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281505   ",NULL,NULL,"* ",NULL
354805610,38577,2026-03-26 20:35:33.143,0002610112,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610112   ",NULL,NULL,"* ",NULL
354805611,38577,2026-03-26 20:35:33.143,0002011303,CO_1024,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011303   ",NULL,NULL,"* ",NULL
354805612,38577,2026-03-26 20:35:33.143,0001991412,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991412   ",NULL,NULL,"* ",NULL
354805613,38577,2026-03-26 20:35:33.143,0001991204,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991204   ",NULL,NULL,"* ",NULL
354805614,38577,2026-03-26 20:35:33.143,0002013051,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013051   ",NULL,NULL,"* ",NULL
354805615,38577,2026-03-26 20:35:33.143,0002112187,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112187   ",NULL,NULL,"* ",NULL
354805616,38577,2026-03-26 20:35:33.143,0001281506,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281506   ",NULL,NULL,"* ",NULL
354805617,38577,2026-03-26 20:35:33.143,0001810153,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810153   ",NULL,NULL,"* ",NULL
354805618,38577,2026-03-26 20:35:33.143,0002013052,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013052   ",NULL,NULL,"* ",NULL
354805619,38577,2026-03-26 20:35:33.143,0002610113,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2610113   ",NULL,NULL,"* ",NULL
354805620,38577,2026-03-26 20:35:33.143,0002011304,CO_1024,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2011304   ",NULL,NULL,"* ",NULL
354805621,38577,2026-03-26 20:35:33.143,0001991413,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991413   ",NULL,NULL,"* ",NULL
354805622,38577,2026-03-26 20:35:33.143,0002112188,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112188   ",NULL,NULL,"* ",NULL
354805623,38577,2026-03-26 20:35:33.143,0001991205,CO_1022,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1991205   ",NULL,NULL,"* ",NULL
354805624,38577,2026-03-26 20:35:33.143,0001281507,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1281507   ",NULL,NULL,"* ",NULL
354805625,38577,2026-03-26 20:35:33.143,0001810154,CO_1024,CIBO,1000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"1810154   ",NULL,NULL,"* ",NULL
354805626,38577,2026-03-26 20:35:33.143,0002013053,CO_1023,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2013053   ",NULL,NULL,"* ",NULL
354805627,38577,2026-03-26 20:35:33.143,0002112189,CO_1022,CIBO,2000,NULL,NULL,NULL,NULL,X,NULL,NULL,NULL,20241002,NULL,NULL,"WSIL_ADMIN  ",NULL,NULL,X,NULL,NULL,NULL,"2112189   ",NULL,NULL,"* ",NULL
